task_id,base_completed,base_strict_success,base_purchase_success,base_reward_valid,base_final_reward,base_reward_type,base_done,base_judge_status,base_not_judged_reason,base_primary_error,base_steps,base_action_attempts,base_guard_rejections,base_duplicate_actions,base_duplicate_searches,base_truncated,base_context_usage_ratio,base_infrastructure_invalid,base_hard_violations,base_rubric_satisfied,base_rubric_violated,base_rubric_unknown,base_rubric_not_applicable,base_search_strategy,base_candidate_utilization,base_evidence_verification,base_decision_quality,base_termination_efficiency,sft_completed,sft_strict_success,sft_purchase_success,sft_reward_valid,sft_final_reward,sft_reward_type,sft_done,sft_judge_status,sft_not_judged_reason,sft_primary_error,sft_steps,sft_action_attempts,sft_guard_rejections,sft_duplicate_actions,sft_duplicate_searches,sft_truncated,sft_context_usage_ratio,sft_infrastructure_invalid,sft_hard_violations,sft_rubric_satisfied,sft_rubric_violated,sft_rubric_unknown,sft_rubric_not_applicable,sft_search_strategy,sft_candidate_utilization,sft_evidence_verification,sft_decision_quality,sft_termination_efficiency,grpo100_completed,grpo100_strict_success,grpo100_purchase_success,grpo100_reward_valid,grpo100_final_reward,grpo100_reward_type,grpo100_done,grpo100_judge_status,grpo100_not_judged_reason,grpo100_primary_error,grpo100_steps,grpo100_action_attempts,grpo100_guard_rejections,grpo100_duplicate_actions,grpo100_duplicate_searches,grpo100_truncated,grpo100_context_usage_ratio,grpo100_infrastructure_invalid,grpo100_hard_violations,grpo100_rubric_satisfied,grpo100_rubric_violated,grpo100_rubric_unknown,grpo100_rubric_not_applicable,grpo100_search_strategy,grpo100_candidate_utilization,grpo100_evidence_verification,grpo100_decision_quality,grpo100_termination_efficiency,grpo230_completed,grpo230_strict_success,grpo230_purchase_success,grpo230_reward_valid,grpo230_final_reward,grpo230_reward_type,grpo230_done,grpo230_judge_status,grpo230_not_judged_reason,grpo230_primary_error,grpo230_steps,grpo230_action_attempts,grpo230_guard_rejections,grpo230_duplicate_actions,grpo230_duplicate_searches,grpo230_truncated,grpo230_context_usage_ratio,grpo230_infrastructure_invalid,grpo230_hard_violations,grpo230_rubric_satisfied,grpo230_rubric_violated,grpo230_rubric_unknown,grpo230_rubric_not_applicable,grpo230_search_strategy,grpo230_candidate_utilization,grpo230_evidence_verification,grpo230_decision_quality,grpo230_termination_efficiency,qwen38_27b_completed,qwen38_27b_strict_success,qwen38_27b_purchase_success,qwen38_27b_reward_valid,qwen38_27b_final_reward,qwen38_27b_reward_type,qwen38_27b_done,qwen38_27b_judge_status,qwen38_27b_not_judged_reason,qwen38_27b_primary_error,qwen38_27b_steps,qwen38_27b_action_attempts,qwen38_27b_guard_rejections,qwen38_27b_duplicate_actions,qwen38_27b_duplicate_searches,qwen38_27b_truncated,qwen38_27b_context_usage_ratio,qwen38_27b_infrastructure_invalid,qwen38_27b_hard_violations,qwen38_27b_rubric_satisfied,qwen38_27b_rubric_violated,qwen38_27b_rubric_unknown,qwen38_27b_rubric_not_applicable,qwen38_27b_search_strategy,qwen38_27b_candidate_utilization,qwen38_27b_evidence_verification,qwen38_27b_decision_quality,qwen38_27b_termination_efficiency,grpo230_v3_completed,grpo230_v3_strict_success,grpo230_v3_purchase_success,grpo230_v3_reward_valid,grpo230_v3_final_reward,grpo230_v3_reward_type,grpo230_v3_done,grpo230_v3_judge_status,grpo230_v3_not_judged_reason,grpo230_v3_primary_error,grpo230_v3_steps,grpo230_v3_action_attempts,grpo230_v3_guard_rejections,grpo230_v3_duplicate_actions,grpo230_v3_duplicate_searches,grpo230_v3_truncated,grpo230_v3_context_usage_ratio,grpo230_v3_infrastructure_invalid,grpo230_v3_hard_violations,grpo230_v3_rubric_satisfied,grpo230_v3_rubric_violated,grpo230_v3_rubric_unknown,grpo230_v3_rubric_not_applicable,grpo230_v3_search_strategy,grpo230_v3_candidate_utilization,grpo230_v3_evidence_verification,grpo230_v3_decision_quality,grpo230_v3_termination_efficiency,qwen38_27b_v3_completed,qwen38_27b_v3_strict_success,qwen38_27b_v3_purchase_success,qwen38_27b_v3_reward_valid,qwen38_27b_v3_final_reward,qwen38_27b_v3_reward_type,qwen38_27b_v3_done,qwen38_27b_v3_judge_status,qwen38_27b_v3_not_judged_reason,qwen38_27b_v3_primary_error,qwen38_27b_v3_steps,qwen38_27b_v3_action_attempts,qwen38_27b_v3_guard_rejections,qwen38_27b_v3_duplicate_actions,qwen38_27b_v3_duplicate_searches,qwen38_27b_v3_truncated,qwen38_27b_v3_context_usage_ratio,qwen38_27b_v3_infrastructure_invalid,qwen38_27b_v3_hard_violations,qwen38_27b_v3_rubric_satisfied,qwen38_27b_v3_rubric_violated,qwen38_27b_v3_rubric_unknown,qwen38_27b_v3_rubric_not_applicable,qwen38_27b_v3_search_strategy,qwen38_27b_v3_candidate_utilization,qwen38_27b_v3_evidence_verification,qwen38_27b_v3_decision_quality,qwen38_27b_v3_termination_efficiency,sft_to_grpo100_strict_transition,sft_to_grpo100_purchase_transition,grpo100_minus_sft_reward,grpo100_to_grpo230_strict_transition,grpo100_to_grpo230_purchase_transition,grpo230_minus_grpo100_reward,grpo230_to_grpo230_v3_strict_transition,grpo230_to_grpo230_v3_purchase_transition,grpo230_v3_minus_grpo230_reward
366,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,7,3,1,0,True,0.17511043622308117,False,0,0,0,9,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.36403203342618384,False,0,9,0,0,0,2,2,1,2,2,True,True,True,True,0.99,gold_purchase,True,valid,,,16,16,0,5,0,True,0.7630919220055711,False,0,9,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,True,0.17440807799442898,False,0,9,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,True,0.18561977715877437,False,0,7,0,2,0,1,1,0,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.20685933147632313,False,0,9,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,5,5,0,0,0,False,0.20915738161559888,False,0,9,0,0,0,2,2,2,2,2,success_to_success,success_to_success,-0.01,success_to_failure,success_to_failure,-1.99,failure_to_success,failure_to_success,2.0
967,True,False,False,True,-0.6,repeat_loop,True,valid,,premature_abstain,14,17,3,7,0,True,0.44229707344008834,False,0,8,0,1,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.7034818941504178,False,0,9,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.9878133704735376,False,0,9,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.20884401114206128,False,0,9,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.20515320334261838,False,0,9,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.2146239554317549,False,0,9,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.2108983286908078,False,0,9,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
215,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,8,13,5,6,0,True,0.46300386526780785,False,0,0,0,6,0,1,0,0,0,0,True,False,False,True,-1.79,assistant_final,True,valid,,overexploration_after_convergence,44,44,0,26,0,True,0.8796309192200558,False,0,2,0,4,0,1,1,0,0,0,True,False,False,True,-1.05,max_steps,True,valid,,max_steps_exhaustion,45,45,0,27,0,True,0.999408077994429,False,0,1,0,5,0,1,1,0,0,0,True,False,False,True,-0.6,repeat_loop,True,valid,,critical_evidence_missing,12,12,0,3,0,True,0.3982590529247911,False,1,2,1,3,0,1,1,0,0,0,True,False,False,True,0.5,partial_alternative_purchase,True,valid,,premature_purchase,4,4,0,0,0,True,0.15236768802228412,False,0,2,1,3,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,8,9,1,0,0,False,0.30215877437325905,False,0,6,0,0,0,2,2,2,2,2,True,False,False,True,0.5,partial_alternative_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.1580431754874652,False,0,3,1,2,0,1,1,1,1,1,failure_to_failure,failure_to_failure,0.74,failure_to_failure,failure_to_failure,0.45,failure_to_success,failure_to_success,1.6
340,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,0,0,True,0.1645844837106571,False,0,0,0,8,0,1,1,1,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,,8,8,0,1,0,True,0.8659818941504178,False,0,8,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,8,8,0,1,0,True,0.4185933147632312,False,0,8,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,True,0.16256963788300835,False,0,8,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,True,0.16030640668523677,False,0,6,0,2,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,False,0.18304317548746518,False,0,8,0,0,0,2,2,2,2,2,True,False,False,True,-1.0,wrong_purchase,True,valid,,,4,4,0,0,0,False,0.17809888579387187,False,0,8,0,0,0,2,2,2,2,2,failure_to_failure,failure_to_failure,0.0,failure_to_failure,failure_to_failure,0.0,failure_to_failure,failure_to_failure,0.0
885,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,0,0,True,0.24012976256212037,False,0,0,0,8,0,1,0,0,0,0,True,True,True,True,0.87,gold_purchase,True,valid,,repeat_loop,24,25,1,11,0,True,0.5111420612813371,False,0,8,0,0,0,1,1,1,2,1,True,True,True,True,0.97,gold_purchase,True,valid,,,18,18,0,7,0,True,0.6877785515320334,False,0,8,0,0,0,2,2,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,0,0,True,0.30738161559888577,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.181058495821727,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,9,1,0,0,False,0.3142757660167131,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.18899721448467965,False,0,8,0,0,0,1,1,1,1,1,success_to_success,success_to_success,0.1,success_to_success,success_to_success,0.03,success_to_success,success_to_success,0.0
652,True,False,False,True,-1.22,guard_rejection,False,valid,,illegal_action,33,57,24,32,8,True,0.784959966869133,False,0,6,0,2,0,1,1,0,0,0,True,False,False,True,-1.18,guard_rejection,False,valid,,max_steps_exhaustion,32,35,3,15,0,True,0.6980849582172702,False,0,2,0,6,0,1,1,1,1,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,9,9,0,1,0,True,0.6010445682451253,False,0,8,0,0,0,2,2,2,2,2,True,False,False,True,0.5,partial_alternative_purchase,True,valid,,,8,8,0,0,0,True,0.37653203342618385,False,0,8,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,True,0.23777855153203342,False,0,6,0,2,0,2,1,1,2,2,True,False,False,True,-0.8,guard_rejection,True,valid,,premature_abstain,14,19,5,6,0,False,0.7864902506963788,False,0,4,0,4,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.2753133704735376,False,0,8,0,0,0,2,2,2,2,2,failure_to_failure,failure_to_success,1.98,failure_to_failure,success_to_failure,-0.3,failure_to_failure,failure_to_failure,-1.3
579,True,False,False,True,-0.8,assistant_final,False,valid,,premature_abstain,1,1,0,0,0,True,0.18967421314191055,False,0,0,0,7,0,1,0,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,search_core_requirement_missed,9,9,0,1,0,True,0.9385097493036212,False,0,7,0,0,0,1,1,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,1,0,True,0.9831128133704735,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,12,12,0,3,0,True,0.3516364902506964,False,0,7,0,0,0,1,2,2,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.17238857938718663,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.19704038997214485,False,0,7,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,5,5,0,0,0,False,0.18993732590529247,False,0,7,0,0,0,1,1,1,1,1,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
1442,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.3519119271120928,False,0,5,0,3,0,1,1,0,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,14,14,0,4,0,True,0.7034818941504178,False,2,3,3,2,0,1,1,1,1,1,True,True,True,True,1.0,gold_purchase,True,valid,,,11,11,0,0,0,True,0.5989206128133705,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,10,10,0,0,0,True,0.5356545961002785,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,candidate_comparison_insufficient,5,5,0,0,0,True,0.28339136490250694,False,0,8,0,0,0,1,1,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.3105153203342618,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.30550139275766014,False,0,8,0,0,0,2,2,2,2,2,failure_to_success,failure_to_success,2.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
336,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,6,4,2,0,True,0.2438569850911099,False,0,0,0,10,0,1,1,1,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,9,9,0,1,0,True,0.8796309192200558,False,2,6,2,2,0,1,1,1,1,1,True,False,False,True,-1.15,repeat_loop,True,valid,,max_steps_exhaustion,36,38,2,17,0,True,1.0013579387186629,False,0,7,0,3,0,1,1,1,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,candidate_comparison_insufficient,5,5,0,0,0,True,0.17155292479108636,False,1,7,1,2,0,1,1,1,1,1,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,5,5,0,0,0,True,0.1687325905292479,False,1,7,1,2,0,1,1,0,1,1,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,5,5,0,0,0,False,0.18711699164345405,False,2,5,3,2,0,1,0,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.21222144846796656,False,0,10,0,0,0,2,2,2,2,2,failure_to_failure,success_to_failure,-1.95,failure_to_failure,failure_to_success,1.95,failure_to_failure,success_to_success,0.0
1000,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,10,6,2,0,True,0.17221148536720043,False,0,0,0,7,0,1,0,0,0,0,True,False,False,True,-1.04,wrong_purchase,True,valid,,,19,19,0,4,0,True,0.6436281337047354,False,0,7,0,0,0,2,2,2,2,2,True,False,False,True,-1.05,max_steps,True,valid,,max_steps_exhaustion,45,45,0,24,0,True,1.0432799442896936,False,1,3,1,3,0,1,1,0,0,0,True,False,False,True,-0.62,repeat_loop,True,valid,,repeat_loop,17,17,0,5,0,True,0.7001740947075209,False,1,5,1,1,0,1,1,1,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,budget_violation,5,5,0,0,0,True,0.2520194986072423,False,1,5,1,1,0,1,1,1,0,1,True,False,False,True,-1.04,guard_rejection,True,valid,,repeat_loop,28,33,5,13,1,False,0.9964136490250697,False,2,3,2,2,0,1,1,1,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,budget_violation,5,5,0,0,0,False,0.26518105849582174,False,1,5,1,1,0,1,1,1,0,1,failure_to_failure,failure_to_failure,-0.01,failure_to_failure,failure_to_failure,0.43,failure_to_failure,failure_to_failure,-0.42
1023,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,3,0,True,0.3589522363335174,False,0,0,0,6,0,1,1,0,0,0,True,True,True,True,0.85,gold_purchase,True,valid,,,25,25,0,9,0,True,0.9713440111420613,False,0,6,0,0,0,2,2,2,2,2,True,False,False,True,-0.89,assistant_final,True,valid,,premature_abstain,22,22,0,5,0,True,0.623642061281337,False,1,5,1,0,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,0,0,True,0.2780640668523677,False,0,6,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,6,6,0,0,0,True,0.2405640668523677,False,0,6,0,0,0,2,2,1,2,2,True,False,False,True,-1.5,wrong_purchase,True,valid,,budget_violation,35,35,0,18,2,False,0.9976323119777158,False,1,5,1,0,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,0,0,False,0.28708217270194986,False,0,6,0,0,0,2,2,2,2,2,success_to_failure,success_to_failure,-1.74,failure_to_success,failure_to_success,1.89,success_to_failure,success_to_failure,-2.5
431,True,False,False,True,-0.8,assistant_final,False,valid,,premature_abstain,1,1,0,0,0,True,0.23350358917725014,False,0,0,0,11,0,1,0,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,9,9,0,0,0,True,0.5745473537604456,False,0,11,0,0,0,2,2,2,2,2,True,False,False,True,-0.95,guard_rejection,False,valid,,max_steps_exhaustion,25,28,3,12,0,True,0.956058495821727,False,1,4,1,6,0,1,1,1,1,0,True,True,True,True,0.85,gold_purchase,True,valid,,search_mechanical_repeat,25,26,1,7,0,True,0.7504526462395543,False,0,11,0,0,0,1,1,2,2,1,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.18283426183844012,False,0,11,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.20598885793871866,False,0,11,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.19867688022284122,False,0,11,0,0,0,2,2,2,2,2,success_to_failure,success_to_failure,-1.95,failure_to_success,failure_to_success,1.8,success_to_success,success_to_success,0.15
795,True,False,False,True,-0.69,repeat_loop,True,valid,,search_mechanical_repeat,22,30,8,10,2,True,0.8900814467145224,False,0,0,0,8,0,1,1,0,0,0,True,False,False,True,-0.73,repeat_loop,True,valid,,critical_evidence_missing,24,25,1,12,0,True,0.982033426183844,False,1,6,1,1,0,1,1,1,1,1,True,False,False,True,-0.87,repeat_loop,True,valid,,premature_abstain,29,29,0,14,0,True,0.956058495821727,False,0,4,0,4,0,1,1,1,0,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,5,5,0,0,0,True,0.20344707520891364,False,0,6,0,2,0,1,1,1,1,1,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,5,5,0,0,0,True,0.1982242339832869,False,1,6,1,1,0,1,1,0,1,1,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,False,0.2133008356545961,False,0,8,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,False,0.20595403899721448,False,0,8,0,0,0,2,2,2,2,2,failure_to_failure,failure_to_failure,-0.14,failure_to_failure,failure_to_success,1.67,failure_to_failure,success_to_success,0.0
884,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,7,3,0,0,True,0.5368926007730536,False,0,0,0,9,0,1,0,0,0,0,True,False,True,True,0.75,valid_alternative_purchase,True,valid,,final_price_unverified,20,20,0,8,0,True,1.0404596100278551,False,0,8,0,1,0,2,2,1,2,2,True,False,True,True,0.79,valid_alternative_purchase,True,valid,,,16,16,0,4,0,True,0.2894150417827298,False,0,9,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,premature_purchase,8,8,0,2,0,True,0.26580779944289695,False,0,7,0,2,0,1,1,1,1,1,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,4,4,0,0,0,True,0.1625,False,0,8,0,1,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,False,0.2165389972144847,False,0,9,0,0,0,2,2,2,2,2,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,,5,5,0,0,0,False,0.21051532033426185,False,0,9,0,0,0,2,2,2,2,2,failure_to_failure,success_to_success,0.04,failure_to_failure,success_to_success,0.01,failure_to_failure,success_to_success,0.0
140,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,7,3,0,0,True,0.5299558255107676,False,0,0,0,12,0,1,0,0,0,0,True,False,False,True,-1.15,wrong_purchase,True,valid,,critical_evidence_missing,25,25,0,10,0,True,0.9713440111420613,False,1,2,1,7,2,1,1,1,1,1,True,False,False,True,-1.59,repeat_loop,True,valid,,overexploration_after_convergence,44,44,0,17,0,True,0.9917130919220055,False,1,6,1,3,2,1,1,1,0,0,True,False,False,True,-1.35,repeat_loop,True,valid,,max_steps_exhaustion,40,40,0,15,4,True,0.9975974930362117,False,0,8,0,2,2,1,1,1,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,critical_evidence_missing,14,14,0,0,0,True,0.39655292479108634,False,1,4,1,5,2,1,1,0,0,1,True,False,False,True,-1.38,wrong_purchase,True,valid,,search_mechanical_repeat,32,32,0,12,3,False,0.9768454038997214,False,1,7,1,2,2,1,1,1,1,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,4,4,0,0,0,False,0.20292479108635098,False,0,7,0,3,2,1,1,1,1,1,failure_to_failure,failure_to_failure,-0.44,failure_to_failure,failure_to_failure,0.24,failure_to_failure,failure_to_failure,-0.03
151,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,4,8,4,1,0,True,0.217076200993926,False,0,0,0,8,0,1,1,0,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,7,7,0,0,0,True,0.34418523676880225,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.7298398328690808,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.21807103064066852,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.2134401114206128,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.2323816155988858,False,0,8,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,False,0.22938718662952645,False,0,8,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
374,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,6,4,0,0,True,0.6808393152954169,False,0,0,0,7,0,0,0,0,0,0,True,False,False,True,-1.05,max_steps,True,valid,,overexploration_after_convergence,45,45,0,27,0,True,0.6665041782729805,False,0,0,0,7,0,1,1,1,0,0,True,False,False,True,-0.61,repeat_loop,True,valid,,search_mechanical_repeat,16,16,0,9,4,True,0.2894150417827298,False,5,0,5,2,0,1,1,0,0,0,True,False,False,True,-0.87,repeat_loop,True,valid,,repeat_loop,29,29,0,13,0,True,0.8399373259052925,False,2,0,2,5,0,0,0,0,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,5,5,0,0,0,True,0.1786559888579387,False,2,1,2,4,0,1,1,0,1,1,True,False,False,True,-1.24,wrong_purchase,True,valid,,wrong_category,28,28,0,13,3,False,0.8667827298050139,False,5,1,5,1,0,1,0,1,0,0,True,False,False,True,-1.0,wrong_purchase,True,valid,,premature_purchase,5,5,0,0,0,False,0.1929317548746518,False,2,1,2,4,0,1,0,0,0,0,failure_to_failure,failure_to_failure,0.44,failure_to_failure,failure_to_failure,-0.26,failure_to_failure,failure_to_failure,-0.37
678,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,2,5,3,0,0,True,0.4934083379348426,False,0,3,0,2,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,6,6,0,0,0,True,0.6155988857938719,False,0,5,0,0,0,2,2,1,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,8,8,0,1,0,True,0.36887186629526464,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.17747214484679666,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,True,0.1735376044568245,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.18342618384401113,False,0,5,0,0,0,2,2,2,2,2,True,True,True,True,1.0,gold_purchase,True,valid,,,4,4,0,0,0,False,0.17889972144846797,False,0,5,0,0,0,2,2,2,2,2,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0,success_to_success,success_to_success,0.0
1081,True,False,False,True,-0.6,repeat_loop,True,valid,,search_mechanical_repeat,7,8,1,3,1,True,0.784959966869133,False,0,0,0,9,0,0,0,0,0,0,True,False,False,True,-1.05,max_steps,True,valid,,search_mechanical_repeat,45,46,1,25,3,True,0.9822771587743733,False,1,1,1,7,0,0,0,0,0,0,True,False,False,True,-1.05,max_steps,True,valid,,max_steps_exhaustion,45,45,0,24,1,True,1.0547353760445684,False,0,0,0,9,0,1,1,0,0,0,True,False,False,True,-0.8,guard_rejection,False,valid,,illegal_action,6,9,3,1,0,True,0.2772980501392758,False,0,8,0,1,0,1,1,1,0,0,True,True,True,True,1.0,gold_purchase,True,valid,,,5,5,0,0,0,True,0.19032033426183845,False,0,9,0,0,0,2,2,2,2,2,True,True,True,True,0.76,gold_purchase,True,valid,,repeat_loop,28,34,6,14,4,False,0.9912952646239555,False,1,8,1,0,0,1,1,1,1,0,True,False,True,True,0.8,valid_alternative_purchase,True,valid,,final_price_unverified,5,6,1,0,0,False,0.21497214484679666,False,0,7,0,2,0,1,1,1,1,2,failure_to_failure,failure_to_failure,0.0,failure_to_failure,failure_to_failure,0.25,failure_to_success,failure_to_success,1.56
